finess,zone,A1bis,A2bis,A3bis,A4bis,A5bis
340780717,76,"         0,4","         0,4","         0,5","         0,7","         0,3"
340780725,76,"         0,4","         0,2",,"         1,1","         0,5"
340780741,76,"         0,4","         0,5","         0,9","         1,4","         0,6"
340780840,76,,,,,
340781608,76,"         0,2",           0,,           0,"         0,4"
460006075,76,           0,,,,           0
460780042,76,"         0,1",,,"         0,2","         0,1"
460780083,76,"         0,5","         0,6",           0,"         0,4","         0,4"
460780091,76,"         0,2",           0,           0,           0,"         0,1"
460780208,76,"         0,3",           0,           0,"         0,2","         0,1"
460780216,76,"         1,2",           1,"         1,2","         0,5",           1
480780097,76,"         0,7","         0,7","         0,9","         0,7","         0,6"
650002579,76,"         0,4","         1,2",,"         1,6","         0,8"
650780158,76,"         0,5","         0,3","         0,3","         0,2","         0,4"
650780166,76,"         0,1",           0,,           0,"         0,1"
650780174,76,"         0,4","         0,4",           0,"         0,4","         0,2"
650780679,76,"         0,8","         0,4","         1,2","         0,3","         1,1"
650783160,76,"         1,6","         1,3","         1,6","         0,8","         1,1"
660006305,76,"         0,7","         1,3",,"         2,5","         0,4"
660009689,76,           0,           0,,,           0
660780180,76,"         3,2","         1,9","         4,2","         1,2",           3
660780628,76,"         0,3","         0,2",,"         0,5","         0,3"
660780669,76,"         0,2","         0,4","         2,2","         0,7","         0,4"
660780776,76,"         0,3","         0,2",           0,"         0,3","         0,2"
660780784,76,"         1,3","         1,7","         1,7",           1,"         1,9"
660790387,76,"         1,2",           2,           0,"         2,4","         1,6"
810000224,76,"         1,6","         1,1","         0,8","         0,9","         1,6"
810000331,76,"         1,1","         0,9","         1,9","         0,4","         0,5"
810000349,76,"         0,1",           0,,,"         0,1"
810000380,76,"         1,5","         1,2","         2,3","         0,6","         1,2"
810000448,76,"         0,1",           0,,           0,"         0,1"
810000455,76,"         0,4","         0,1",           1,"         0,1","         0,2"
810101170,76,"         0,3","         1,1",,"         1,6","         0,6"
810101444,76,"         0,7",           1,           0,"         1,2",           1
820000016,76,"         1,4","         0,9","         1,2","         0,6","         0,9"
820000040,76,"         0,6","         0,6","         1,4","         0,8","         0,4"
820000057,76,"         1,3","         1,3","         1,2",           1,"         1,5"
820000065,76,"         0,1","         0,4",,"         1,7","         0,1"
820004950,76,"         0,3","         0,3",           0,"         0,3","         0,2"
010007300,84,"         0,1",,,"         0,1","         0,1"
010007987,84,           0,           0,,,           0
010008407,84,"         0,5","         0,3","         0,7","         0,4","         0,2"
010780054,84,"         1,7","         1,1","         2,1","         0,8","         1,5"
010780062,84,"         0,4","         0,3","         0,5","         0,2","         0,3"
010780096,84,"         0,2",           0,,,"         0,2"
010780195,84,"         0,6",           1,           0,"         1,3","         0,6"
010780203,84,"         0,4","         0,5","         0,8","         0,6","         0,2"
010780294,84,,,,,
030780092,84,           1,"         0,7","         0,9","         0,3","         0,9"
030780100,84,"         1,1","         0,6",           1,"         0,3","         0,7"
030780118,84,"         1,7","         1,1","         1,2","         0,7","         1,2"
030780548,84,"         0,2","         0,5",           0,"         0,9","         0,2"
030781116,84,"         0,5","         0,8",           0,           1,"         0,9"
030785430,84,"         0,2","         0,4",,"         0,6","         0,3"
070000096,84,           0,           0,,,"         0,1"
070002878,84,"         0,3","         0,3","         0,3","         0,2","         0,4"
070005566,84,"         0,7","         0,5","         0,9","         0,3","         0,5"
070780168,84,"         0,2","         0,3",           0,"         0,5","         0,3"
070780358,84,           1,"         0,6","         0,9","         0,5","         0,6"
070780408,84,"         0,1","         0,2",           0,"         0,3","         0,1"
070780424,84,"         0,3","         1,6","         1,1","         1,6","         0,7"
150780088,84,"         0,3","         0,3","         0,3","         0,1","         0,2"
150780096,84,"         1,1","         0,7","         0,9","         0,4","         0,6"
150780120,84,           0,           0,,,           0
150780468,84,"         0,2",           0,,           0,"         0,1"
150780732,84,"         0,4","         0,7",           0,"         0,7","         0,8"
260000021,84,"         2,1","         1,8","         2,7","         1,1","         2,1"
260000047,84,"         1,1","         0,8","         1,9","         0,4",           1
260000054,84,"         0,2",           0,"         0,1","         0,1","         0,1"
260000104,84,"         0,1","         0,1","         0,1","         0,1","         0,1"
260000195,84,"         0,1",           0,,,           0
260000260,84,"         0,3","         0,5",,"         0,7","         0,5"
260003017,84,"         0,5","         0,7",,"         1,9","         0,4"
260006267,84,"         0,5","         0,2",,"         0,8","         0,6"
260016910,84,"         0,8","         0,9","         1,3","         0,5","         0,6"
380012658,84,"         1,6","         1,5","         1,7","         2,7","         1,7"
380013037,84,"         0,4",,,"         0,1","         0,5"
380780023,84,"         0,1",           0,,,           0
380780031,84,"         0,1",           0,,           0,"         0,1"
380780049,84,"         1,2","         0,8","         1,4","         0,4","         1,2"
380780056,84,"         0,2",           0,           0,           0,"         0,1"
380780072,84,"         0,1",           0,,,           0
380780080,84,"         4,7","         4,6",           4,"         2,3",           5
380780171,84,"         0,1",           0,,,"         0,1"
380780197,84,"         0,1","         0,9","         1,2","         1,5","         0,2"
380780213,84,           0,           0,,,           0
380780270,84,           0,"         0,3",,"         1,3","         0,2"
380780288,84,"         0,4","         0,4",           0,"         1,2","         0,4"
380781435,84,"         1,2","         0,6","         1,9","         0,4","         0,7"
380781450,84,"         0,2","         0,2",           0,"         0,3","         0,1"
380784751,84,"         0,8","         0,6","         1,5","         0,3","         0,4"
380785956,84,"         0,9","         1,2","         1,1","         1,5",           1
380786442,84,"         1,1","         1,5","         1,8","         1,6","         1,2"
420000192,84,           0,           0,,           0,           0
420002495,84,"         0,7","         0,4","         0,9","         0,5","         0,5"
420010050,84,"         0,4","         1,7",,"         0,9",           1
420011413,84,"         1,3","         1,9","         1,6","         2,4","         1,1"
420013492,84,"         0,3",           0,,,"         1,2"
420013831,84,           1,"         0,7","         0,9","         0,4","         0,5"
420780033,84,"         1,1","         0,8","         1,8","         0,7","         1,1"
420780504,84,"         0,7","         0,9",           0,"         2,1","         0,8"
420780652,84,"         0,9","         0,5","         1,3","         0,4","         0,4"
420782310,84,"         0,7","         0,9",           0,"         1,1","         0,5"
420782591,84,"         0,1",,,"         0,5","         0,1"
420784878,84,"         4,6","         3,3","         3,5","         1,8","         3,7"
430000018,84,"         1,3",           1,"         1,4","         0,8","         0,8"
430000034,84,"         0,3","         0,2",           0,"         0,1","         0,2"
430000109,84,"         0,3","         0,4",,"         0,4","         0,3"
430007450,84,"         0,3",,,,           0
630000479,84,"         0,3","         0,5",,"         0,2",           2
630005668,84,,,,,
630780211,84,"         0,9","         1,6",,"         1,7","         1,2"
630780369,84,"         0,7","         0,3",,"         0,1",           1
630780989,84,"         4,5","         3,8",           4,"         1,4","         4,6"
630780997,84,"         0,2",           0,           0,           0,"         0,1"
630781003,84,"         0,4","         0,3","         0,7","         0,2","         0,3"
630781011,84,"         0,7","         0,4",,"         0,2","         0,5"
630781029,84,"         0,3","         0,3","         0,5","         0,1","         0,2"
630781839,84,"         0,4","         1,9",           2,"         3,3","         0,9"
630783108,84,           0,"         0,2",,"         1,3",           0
690000245,84,"         0,2",           0,,,"         0,1"
690000427,84,"         0,1","         0,2",,           0,           0
690000880,84,"         1,2","         0,7",,"         0,3","         6,2"
690011838,84,           0,,,,           0
690022108,84,,,,,
690022959,84,"         0,1","         0,4",           4,           1,"         0,1"
690023239,84,"         0,1","         1,7",,"         2,1","         0,1"
690023411,84,"         1,2","         2,3",           0,"         2,5","         2,4"
690029186,84,"         0,2",,,,"         0,1"
690780036,84,"         0,3",           0,           1,           0,"         0,1"
690780044,84,"         0,1",           0,"         1,3",           0,           0
690780093,84,"         0,6","         0,5",,"         0,5","         0,4"
690780150,84,"         0,1",           0,           0,,           0
690780200,84,           0,"         0,2",,"         0,2",           0
690780226,84,           0,"         0,1",,"         0,6",           0
690780259,84,           0,"         0,4",,"         1,3",           0
690780358,84,"         0,5","         1,1","         2,5","         2,4","         0,5"
690780366,84,"         0,3","         0,9",           0,"         1,6","         0,7"
690780382,84,"         0,3","         0,4",           0,"         0,6","         0,2"
690780390,84,"         0,6","         0,8","         0,5",           1,"         0,4"
690780416,84,"         0,9","         0,7","         1,6","         0,7","         0,5"
690780499,84,,,,,
690780648,84,           1,"         1,6",           0,"         1,8","         0,7"
690780655,84,"         0,4","         0,4",,"         0,5","         0,5"
690780663,84,"         0,3","         1,1",           0,"         1,5","         0,5"
690781737,84,"         0,1",           0,,,"         0,1"
690781810,84,"        13,9","         9,7","        13,5","         4,8","        13,4"
690782222,84,"         1,8","         1,4",           2,           1,"         1,3"
690782271,84,"         0,4","         0,1","         0,1","         0,1","         0,2"
690782834,84,           1,"         1,5","         0,8","         2,2","         0,6"
690782925,84,"         0,1",           0,,           0,"         0,1"
690791082,84,           0,,,,
690793468,84,"         0,9","         1,2",           0,"         0,8","         1,1"
690805361,84,"         1,5",           1,"         1,5","         0,7","         1,1"
690807367,84,"         0,4","         0,8","         0,8","         1,5","         0,6"
690807599,84,"         0,6","         0,3","         1,2","         0,8","         0,5"
730000015,84,"         2,8","         2,2","         3,3","         1,7","         2,5"
730002839,84,"         0,6","         0,5","         1,1","         0,3","         0,3"
730004298,84,"         0,9","         1,9",           0,"         3,1","         1,8"
730780103,84,"         0,3","         0,2","         0,3","         0,2","         0,1"
730780459,84,           0,"         0,5",,"         0,7",           0
730780525,84,"         0,2","         0,2","         0,3","         0,1","         0,1"
740001839,84,"         0,9","         0,7","         1,3","         0,4","         0,5"
740014345,84,"         0,4","         1,4","         1,3",           3,"         0,4"
740780192,84,"         0,1",           0,,,"         0,3"
740780416,84,"         0,5","         1,3",,"         1,2","         0,7"
740780424,84,"         0,4","         1,3","         1,1","         1,4","         0,5"
740781133,84,           3,"         2,4","         3,8","         1,3","         2,3"
740781208,84,"         0,1",           0,,           0,           0
740790258,84,"         1,4","         1,1",           2,"         0,8",           1
740790381,84,"         1,1","         0,9","         1,7","         0,7","         0,9"
040780215,93,"         0,9","         0,7","         1,3","         0,4","         0,8"
040780470,93,"         0,2","         0,3",,           1,"         0,4"
040784860,93,,,,,
040788879,93,"         0,9","         0,5",           1,"         0,4","         0,7"
050000090,93,"         0,6","         0,9",,"         1,4","         0,8"
050000116,93,"         0,4","         0,4","         0,6","         0,3","         0,4"
050000124,93,"         0,1",           0,,           0,"         0,1"
050002948,93,"         1,5","         1,5","         1,6","         0,5","         1,5"
050007533,93,,,,,
060000528,93,"         0,7","         0,5",,"         0,4","         4,5"
060010949,93,,,,,
060021276,93,,,,,
060021417,93,"         0,5","         1,1","         0,2","         2,7","         0,5"
060022845,93,,,,,
060780442,93,           0,"         0,5",,"         1,2","         0,2"
060780491,93,"         1,1","         1,1",,"         1,3","         1,4"
060780517,93,"         1,1","         1,6","         1,7","         2,5","         1,7"
060780590,93,"         0,5","         0,5","         0,1","         0,8","         0,6"
060780665,93,"         0,3","         0,2",           0,"         0,6","         0,2"
060780699,93,           0,           0,"         0,2","         0,5",           0
060780715,93,"         1,6","         2,7","         2,1","         3,3","         2,2"
060780723,93,           1,"         0,9",,"         1,4","         0,9"
060780756,93,"         0,5","         0,6","         3,2","         0,6","         0,3"
060780897,93,"         1,2","         1,3","         2,5","         0,6","         1,1"
060780947,93,           1,"         0,8",,"         0,7","         0,1"
060780954,93,"         1,6","         1,2","         1,7","         0,5","         1,2"
060780988,93,"         2,2","         1,6","         2,5","         0,8",           2
060781200,93,"         0,8","         0,7","         0,1",           1,"         0,5"
060785011,93,"         5,7","         5,3","         5,1",           2,           6
060785219,93,"         0,5","         0,1",,           0,"         0,6"
060791761,93,"         0,5","         0,5","         0,2","         0,2","         0,2"
060791811,93,"         0,4","         0,1",,           0,"         0,1"
060791860,93,,,,,
060792850,93,,,,,
060792900,93,,,,,
060792926,93,,,,,
060794013,93,"         0,5","         0,3",,           0,           0
060800166,93,"         0,8","         1,4",           0,"         1,7","         2,3"
130001647,93,"         1,6","         0,9",,"         0,7",           9
130001928,93,"         0,2",           0,,           0,"         0,2"
130002694,93,"         0,1",           0,,,           0
130008253,93,           0,"         0,4","         2,1","         1,4","         0,1"
130034531,93,,,,,
130037922,93,"         0,7","         0,9",,"         0,6","         0,4"
130038003,93,,,,,
130041767,93,"         0,3",           0,,,"         0,1"
130041916,93,"         3,7","         2,4",           5,"         1,5","         3,4"
130042096,93,"         0,4","         0,1",,           0,           0
130043664,93,"         2,7","         3,1","         0,1","         2,3",           3
130780521,93,"         3,9","         3,6","         4,2","         1,5",
130781255,93,"         0,1",           0,,,"         0,1"
130781289,93,"         0,4","         0,4",           0,           1,"         0,8"
130781339,93,"         0,3",           0,,,"         0,1"
130781370,93,"         0,4","         0,5",           0,"         0,8","         0,4"
130781446,93,"         0,9","         0,7","         1,7","         0,3","         0,5"
130781479,93,"         1,3","         1,5","         0,7","         1,5","         1,4"
130781867,93,"         0,2","         0,3",,"         1,3","         0,5"
130782071,93,"         0,5","         0,7",           0,"         1,3","         0,4"
130782147,93,           1,"         0,7",           0,"         1,2","         0,5"
130782162,93,"         0,5","         0,4",           0,           1,"         0,4"
130782634,93,"         1,5","         0,9","         2,1","         0,4",           1
130782675,93,"         0,3","         0,3",,"         1,3","         0,3"
130783152,93,           0,,,,"         0,2"
130783236,93,"         1,6","         2,1","         6,5","         0,7",
130783293,93,"         5,4",           4,           0,"         1,2",
130783327,93,"         0,7",           1,           3,"         1,3","         0,6"
130783665,93,"         0,3","         0,3","         0,3",           1,"         0,4"
130783723,93,"         0,2","         1,3",,           3,"         0,3"
130783772,93,           0,"         0,7",,"         2,1","         0,1"
130783962,93,"         0,1","         0,2",,           2,           0
130784051,93,"         0,8","         2,4",,"         0,5","         1,5"
130784226,93,"         0,3",,,,
130784234,93,           1,"         0,5",,"         0,1",
130784481,93,,,,,
130784713,93,"         1,1","         1,4","         2,9","         1,2","         1,3"
130784903,93,"         0,2",           0,,"         0,9","         0,1"
130785389,93,"         0,4","         0,5",,"         1,7","         0,2"
130785512,93,"         0,4","         0,4","         1,7","         0,1","         0,3"
130785652,93,"         3,5","         2,9","         6,4","         2,4","         4,1"
130785678,93,"         0,7","         0,2",           0,"         0,3","         0,5"
130786049,93,,,,,
130786361,93,"         1,4","         2,1",           0,"         2,4","         2,4"
130786445,93,           0,"         0,2","         3,5","         0,1","         0,1"
130786742,93,"         0,8","         0,8",,"         0,6","         0,5"
130789159,93,"         0,1",           0,,           0,           0
130789274,93,"         0,9","         0,6","         1,5","         0,5","         0,7"
130789316,93,"         1,3","         0,8","         3,5","         0,5",           1
130804297,93,"         1,7",           1,,"         0,3",
130809809,93,,,,,
130810740,93,"         0,7","         1,2",,"         3,5","         0,8"
130811102,93,           0,,,,"         0,2"
830012688,93,,,,,
830100103,93,"         0,7","         1,1",           0,"         1,4","         1,1"
830100251,93,"         0,6","         0,8","         0,1","         0,7","         1,2"
830100319,93,"         1,3","         1,1",,"         0,9","         0,7"
830100327,93,"         0,3","         0,6","         0,1","         1,4","         0,4"
830100368,93,"         0,3","         0,4",           0,"         0,7","         0,4"
830100392,93,"         0,9","         0,8",,"         1,1","         0,7"
830100418,93,"         0,3","         0,4",           0,"         0,7","         0,3"
830100434,93,"         0,9","         1,3","         4,3","         2,7","         1,6"
830100459,93,"         0,4","         1,1","         0,1","         2,6","         0,4"
830100475,93,"         0,1","         0,8",,           1,"         0,3"
830100517,93,"         0,8","         0,6","         1,5","         0,3","         0,4"
830100525,93,"         1,1",           1,           2,"         0,6","         1,4"
830100533,93,"         1,2","         0,7","         1,5","         0,3","         0,7"
830100566,93,           2,"         1,3","         2,3","         0,5","         1,3"
830100574,93,"         1,2","         1,5",,"         0,5",           2
830100590,93,"         0,3","         0,1","         0,9",           0,"         0,1"
830100616,93,           4,"         2,9",           5,           1,"         3,6"
830100855,93,"         0,1",           0,,,"         0,1"
830200523,93,"         0,3","         0,5",,"         0,6","         0,3"
830215687,93,,,,,
840000012,93,"         0,4",           0,"         0,5",           0,"         0,4"
840000046,93,"         0,5","         0,1","         1,9",           0,"         0,3"
840000087,93,"         0,6","         0,6","         1,7","         0,2","         0,4"
840000111,93,"         0,1",           0,,           0,"         0,1"
840000129,93,"         0,1",           0,           0,           0,           0
840000285,93,"         0,3","         0,9",           2,"         0,9",           1
840000327,93,           0,"         0,5",,"         0,1",           0
840000350,93,"         0,4",           0,,"         0,1","         2,2"
840000400,93,"         0,4","         0,7",,"         1,1","         0,3"
840000467,93,"         0,3","         0,4",           0,"         0,8","         0,4"
840004659,93,"         0,6","         0,2","         1,1","         0,2","         0,3"
840006597,93,"         3,2","         2,3","         4,2","         1,3","         3,1"
840007850,93,,,,,
840011043,93,,,,,
840013270,93,           0,"         0,1",           0,"         0,1",           0
840013312,93,"         0,6","         0,6",,"         0,2","         0,8"
840013445,93,"         0,4","         0,6",,"         2,9","         0,4"
840017172,93,"         0,4","         0,9",           0,"         1,1","         0,6"
840017222,93,,,,,
840017461,93,,,,,
840019053,93,           0,           0,,,           0
2A0000014,94,"        20,9","        16,5","        36,6","         8,3","        17,4"
2A0000139,94,"        11,8","        12,6",           0,"        25,2","        13,2"
2A0000154,94,"         5,9","         3,6","         6,7","         7,8","         2,5"
2A0000386,94,"         1,4",           0,,,"         6,3"
2A0002606,94,"         0,5",           0,           0,,"         0,6"
2B0000020,94,"        19,8","        16,4","        36,3","         6,7","        15,3"
2B0000079,94,"         0,3",           2,,"        21,2","         2,1"
2B0000145,94,          14,"        12,9","        17,6","        15,8","        13,4"
2B0000392,94,"         6,5","        10,8",,"         5,7","         9,1"
2B0004246,94,"         0,8","         0,2",,           0,"         0,8"
2B0005342,94,           2,"         0,4","         0,1","         0,2","         1,3"
